userId	geneSymbol	geneName	entrezgene	gLink
114899	C1QTNF3	C1q and TNF related 3	114899	https://www.ncbi.nlm.nih.gov/gene/?term=114899
114904	C1QTNF6	C1q and TNF related 6	114904	https://www.ncbi.nlm.nih.gov/gene/?term=114904
114907	FBXO32	F-box protein 32	114907	https://www.ncbi.nlm.nih.gov/gene/?term=114907
114908	TMEM123	transmembrane protein 123	114908	https://www.ncbi.nlm.nih.gov/gene/?term=114908
114960	TSGA13	testis specific 13	114960	https://www.ncbi.nlm.nih.gov/gene/?term=114960
114971	PTPMT1	protein tyrosine phosphatase, mitochondrial 1	114971	https://www.ncbi.nlm.nih.gov/gene/?term=114971
114984	FLYWCH2	FLYWCH family member 2	114984	https://www.ncbi.nlm.nih.gov/gene/?term=114984
114987	WDR31	WD repeat domain 31	114987	https://www.ncbi.nlm.nih.gov/gene/?term=114987
114990	VASN	vasorin	114990	https://www.ncbi.nlm.nih.gov/gene/?term=114990
115019	SLC26A9	solute carrier family 26 member 9	115019	https://www.ncbi.nlm.nih.gov/gene/?term=115019
115024	NT5C3B	5'-nucleotidase, cytosolic IIIB	115024	https://www.ncbi.nlm.nih.gov/gene/?term=115024
115098	CCDC124	coiled-coil domain containing 124	115098	https://www.ncbi.nlm.nih.gov/gene/?term=115098
115196	ZNF554	zinc finger protein 554	115196	https://www.ncbi.nlm.nih.gov/gene/?term=115196
115207	KCTD12	potassium channel tetramerization domain containing 12	115207	https://www.ncbi.nlm.nih.gov/gene/?term=115207
115273	RAB42	RAB42, member RAS oncogene family	115273	https://www.ncbi.nlm.nih.gov/gene/?term=115273
115286	SLC25A26	solute carrier family 25 member 26	115286	https://www.ncbi.nlm.nih.gov/gene/?term=115286
115353	LRRC42	leucine rich repeat containing 42	115353	https://www.ncbi.nlm.nih.gov/gene/?term=115353
115399	LRRC56	leucine rich repeat containing 56	115399	https://www.ncbi.nlm.nih.gov/gene/?term=115399
1154	CISH	cytokine inducible SH2 containing protein	1154	https://www.ncbi.nlm.nih.gov/gene/?term=1154
115416	MALSU1	mitochondrial assembly of ribosomal large subunit 1	115416	https://www.ncbi.nlm.nih.gov/gene/?term=115416
115426	UHRF2	ubiquitin like with PHD and ring finger domains 2	115426	https://www.ncbi.nlm.nih.gov/gene/?term=115426
1155	TBCB	tubulin folding cofactor B	1155	https://www.ncbi.nlm.nih.gov/gene/?term=1155
115560	ZNF501	zinc finger protein 501	115560	https://www.ncbi.nlm.nih.gov/gene/?term=115560
115703	ARHGAP33	Rho GTPase activating protein 33	115703	https://www.ncbi.nlm.nih.gov/gene/?term=115703
115704	EVI5L	ecotropic viral integration site 5 like	115704	https://www.ncbi.nlm.nih.gov/gene/?term=115704
115708	TRMT61A	tRNA methyltransferase 61A	115708	https://www.ncbi.nlm.nih.gov/gene/?term=115708
115811	IQCD	IQ motif containing D	115811	https://www.ncbi.nlm.nih.gov/gene/?term=115811
115861	NXNL1	nucleoredoxin like 1	115861	https://www.ncbi.nlm.nih.gov/gene/?term=115861
115908	CTHRC1	collagen triple helix repeat containing 1	115908	https://www.ncbi.nlm.nih.gov/gene/?term=115908
115948	CCDC151	coiled-coil domain containing 151	115948	https://www.ncbi.nlm.nih.gov/gene/?term=115948
116028	RMI2	RecQ mediated genome instability 2	116028	https://www.ncbi.nlm.nih.gov/gene/?term=116028
116064	LRRC58	leucine rich repeat containing 58	116064	https://www.ncbi.nlm.nih.gov/gene/?term=116064
116092	DNTTIP1	deoxynucleotidyltransferase terminal interacting protein 1	116092	https://www.ncbi.nlm.nih.gov/gene/?term=116092
116113	FOXP4	forkhead box P4	116113	https://www.ncbi.nlm.nih.gov/gene/?term=116113
116115	ZNF526	zinc finger protein 526	116115	https://www.ncbi.nlm.nih.gov/gene/?term=116115
116143	WDR92	WD repeat domain 92	116143	https://www.ncbi.nlm.nih.gov/gene/?term=116143
116150	NUS1	NUS1, dehydrodolichyl diphosphate synthase subunit	116150	https://www.ncbi.nlm.nih.gov/gene/?term=116150
116151	FAM210B	family with sequence similarity 210 member B	116151	https://www.ncbi.nlm.nih.gov/gene/?term=116151
116173	CMTM5	CKLF like MARVEL transmembrane domain containing 5	116173	https://www.ncbi.nlm.nih.gov/gene/?term=116173
116225	ZMYND19	zinc finger MYND-type containing 19	116225	https://www.ncbi.nlm.nih.gov/gene/?term=116225
116228	COX20	cytochrome c oxidase assembly factor COX20	116228	https://www.ncbi.nlm.nih.gov/gene/?term=116228
116238	TLCD1	TLC domain containing 1	116238	https://www.ncbi.nlm.nih.gov/gene/?term=116238
1163	CKS1B	CDC28 protein kinase regulatory subunit 1B	1163	https://www.ncbi.nlm.nih.gov/gene/?term=1163
116379	IL22RA2	interleukin 22 receptor subunit alpha 2	116379	https://www.ncbi.nlm.nih.gov/gene/?term=116379
1164	CKS2	CDC28 protein kinase regulatory subunit 2	1164	https://www.ncbi.nlm.nih.gov/gene/?term=1164
116443	GRIN3A	glutamate ionotropic receptor NMDA type subunit 3A	116443	https://www.ncbi.nlm.nih.gov/gene/?term=116443
116444	GRIN3B	glutamate ionotropic receptor NMDA type subunit 3B	116444	https://www.ncbi.nlm.nih.gov/gene/?term=116444
116447	TOP1MT	DNA topoisomerase I mitochondrial	116447	https://www.ncbi.nlm.nih.gov/gene/?term=116447
116448	OLIG1	oligodendrocyte transcription factor 1	116448	https://www.ncbi.nlm.nih.gov/gene/?term=116448
116461	TSEN15	tRNA splicing endonuclease subunit 15	116461	https://www.ncbi.nlm.nih.gov/gene/?term=116461
116729	PPP1R27	protein phosphatase 1 regulatory subunit 27	116729	https://www.ncbi.nlm.nih.gov/gene/?term=116729
116835	HSPA12B	heat shock protein family A (Hsp70) member 12B	116835	https://www.ncbi.nlm.nih.gov/gene/?term=116835
116969	ART5	ADP-ribosyltransferase 5	116969	https://www.ncbi.nlm.nih.gov/gene/?term=116969
116983	ACAP3	ArfGAP with coiled-coil, ankyrin repeat and PH domains 3	116983	https://www.ncbi.nlm.nih.gov/gene/?term=116983
116985	ARAP1	ArfGAP with RhoGAP domain, ankyrin repeat and PH domain 1	116985	https://www.ncbi.nlm.nih.gov/gene/?term=116985
116986	AGAP2	ArfGAP with GTPase domain, ankyrin repeat and PH domain 2	116986	https://www.ncbi.nlm.nih.gov/gene/?term=116986
116988	AGAP3	ArfGAP with GTPase domain, ankyrin repeat and PH domain 3	116988	https://www.ncbi.nlm.nih.gov/gene/?term=116988
117145	THEM4	thioesterase superfamily member 4	117145	https://www.ncbi.nlm.nih.gov/gene/?term=117145
117166	WFIKKN1	WAP, follistatin/kazal, immunoglobulin, kunitz and netrin domain containing 1	117166	https://www.ncbi.nlm.nih.gov/gene/?term=117166
117196	MRGPRX4	MAS related GPR family member X4	117196	https://www.ncbi.nlm.nih.gov/gene/?term=117196
117245	HRASLS5	HRAS like suppressor family member 5	117245	https://www.ncbi.nlm.nih.gov/gene/?term=117245
117246	FTSJ3	FtsJ RNA methyltransferase homolog 3	117246	https://www.ncbi.nlm.nih.gov/gene/?term=117246
1173	AP2M1	adaptor related protein complex 2 subunit mu 1	1173	https://www.ncbi.nlm.nih.gov/gene/?term=1173
1174	AP1S1	adaptor related protein complex 1 subunit sigma 1	1174	https://www.ncbi.nlm.nih.gov/gene/?term=1174
1175	AP2S1	adaptor related protein complex 2 subunit sigma 1	1175	https://www.ncbi.nlm.nih.gov/gene/?term=1175
117584	RFFL	ring finger and FYVE like domain containing E3 ubiquitin protein ligase	117584	https://www.ncbi.nlm.nih.gov/gene/?term=117584
1176	AP3S1	adaptor related protein complex 3 subunit sigma 1	1176	https://www.ncbi.nlm.nih.gov/gene/?term=1176
117608	ZNF354B	zinc finger protein 354B	117608	https://www.ncbi.nlm.nih.gov/gene/?term=117608
1179	CLCA1	chloride channel accessory 1	1179	https://www.ncbi.nlm.nih.gov/gene/?term=1179
1180	CLCN1	chloride voltage-gated channel 1	1180	https://www.ncbi.nlm.nih.gov/gene/?term=1180
1184	CLCN5	chloride voltage-gated channel 5	1184	https://www.ncbi.nlm.nih.gov/gene/?term=1184
118421	LINC00161	long intergenic non-protein coding RNA 161	118421	https://www.ncbi.nlm.nih.gov/gene/?term=118421
118424	UBE2J2	ubiquitin conjugating enzyme E2 J2	118424	https://www.ncbi.nlm.nih.gov/gene/?term=118424
118430	MUCL1	mucin like 1	118430	https://www.ncbi.nlm.nih.gov/gene/?term=118430
118472	ZNF511	zinc finger protein 511	118472	https://www.ncbi.nlm.nih.gov/gene/?term=118472
118487	CHCHD1	coiled-coil-helix-coiled-coil-helix domain containing 1	118487	https://www.ncbi.nlm.nih.gov/gene/?term=118487
1186	CLCN7	chloride voltage-gated channel 7	1186	https://www.ncbi.nlm.nih.gov/gene/?term=1186
1188	CLCNKB	chloride voltage-gated channel Kb	1188	https://www.ncbi.nlm.nih.gov/gene/?term=1188
118812	MORN4	MORN repeat containing 4	118812	https://www.ncbi.nlm.nih.gov/gene/?term=118812
118881	COMTD1	catechol-O-methyltransferase domain containing 1	118881	https://www.ncbi.nlm.nih.gov/gene/?term=118881
118932	ANKRD22	ankyrin repeat domain 22	118932	https://www.ncbi.nlm.nih.gov/gene/?term=118932
118980	SFXN2	sideroflexin 2	118980	https://www.ncbi.nlm.nih.gov/gene/?term=118980
118987	PDZD8	PDZ domain containing 8	118987	https://www.ncbi.nlm.nih.gov/gene/?term=118987
119	ADD2	adducin 2	119	https://www.ncbi.nlm.nih.gov/gene/?term=119
1191	CLU	clusterin	1191	https://www.ncbi.nlm.nih.gov/gene/?term=1191
1192	CLIC1	chloride intracellular channel 1	1192	https://www.ncbi.nlm.nih.gov/gene/?term=1192
1193	CLIC2	chloride intracellular channel 2	1193	https://www.ncbi.nlm.nih.gov/gene/?term=1193
119391	GSTO2	glutathione S-transferase omega 2	119391	https://www.ncbi.nlm.nih.gov/gene/?term=119391
119392	SFR1	SWI5 dependent homologous recombination repair protein 1	119392	https://www.ncbi.nlm.nih.gov/gene/?term=119392
119559	SFXN4	sideroflexin 4	119559	https://www.ncbi.nlm.nih.gov/gene/?term=119559
1196	CLK2	CDC like kinase 2	1196	https://www.ncbi.nlm.nih.gov/gene/?term=1196
120065	OR5P2	olfactory receptor family 5 subfamily P member 2	120065	https://www.ncbi.nlm.nih.gov/gene/?term=120065
120066	OR5P3	olfactory receptor family 5 subfamily P member 3	120066	https://www.ncbi.nlm.nih.gov/gene/?term=120066
120071	LARGE2	LARGE xylosyl- and glucuronyltransferase 2	120071	https://www.ncbi.nlm.nih.gov/gene/?term=120071
1201	CLN3	CLN3, battenin	1201	https://www.ncbi.nlm.nih.gov/gene/?term=1201
120379	PIH1D2	PIH1 domain containing 2	120379	https://www.ncbi.nlm.nih.gov/gene/?term=120379
120400	NXPE1	neurexophilin and PC-esterase domain family member 1	120400	https://www.ncbi.nlm.nih.gov/gene/?term=120400
120892	LRRK2	leucine rich repeat kinase 2	120892	https://www.ncbi.nlm.nih.gov/gene/?term=120892
121053	C12orf45	chromosome 12 open reading frame 45	121053	https://www.ncbi.nlm.nih.gov/gene/?term=121053
121260	SLC15A4	solute carrier family 15 member 4	121260	https://www.ncbi.nlm.nih.gov/gene/?term=121260
121268	RHEBL1	RHEB like 1	121268	https://www.ncbi.nlm.nih.gov/gene/?term=121268
121273	C12orf54	chromosome 12 open reading frame 54	121273	https://www.ncbi.nlm.nih.gov/gene/?term=121273
121441	NEDD1	neural precursor cell expressed, developmentally down-regulated 1	121441	https://www.ncbi.nlm.nih.gov/gene/?term=121441
1215	CMA1	chymase 1	1215	https://www.ncbi.nlm.nih.gov/gene/?term=1215
121506	ERP27	endoplasmic reticulum protein 27	121506	https://www.ncbi.nlm.nih.gov/gene/?term=121506
121599	SPIC	Spi-C transcription factor	121599	https://www.ncbi.nlm.nih.gov/gene/?term=121599
121601	ANO4	anoctamin 4	121601	https://www.ncbi.nlm.nih.gov/gene/?term=121601
121642	ALKBH2	alkB homolog 2, alpha-ketoglutarate dependent dioxygenase	121642	https://www.ncbi.nlm.nih.gov/gene/?term=121642
122258	SPACA7	sperm acrosome associated 7	122258	https://www.ncbi.nlm.nih.gov/gene/?term=122258
122616	CLBA1	clathrin binding box of aftiphilin containing 1	122616	https://www.ncbi.nlm.nih.gov/gene/?term=122616
122704	MRPL52	mitochondrial ribosomal protein L52	122704	https://www.ncbi.nlm.nih.gov/gene/?term=122704
122769	LRR1	leucine rich repeat protein 1	122769	https://www.ncbi.nlm.nih.gov/gene/?term=122769
122773	KLHDC1	kelch domain containing 1	122773	https://www.ncbi.nlm.nih.gov/gene/?term=122773
122830	NAA30	N(alpha)-acetyltransferase 30, NatC catalytic subunit	122830	https://www.ncbi.nlm.nih.gov/gene/?term=122830
122876	GPHB5	glycoprotein hormone beta 5	122876	https://www.ncbi.nlm.nih.gov/gene/?term=122876
123016	TTC8	tetratricopeptide repeat domain 8	123016	https://www.ncbi.nlm.nih.gov/gene/?term=123016
123263	MTFMT	mitochondrial methionyl-tRNA formyltransferase	123263	https://www.ncbi.nlm.nih.gov/gene/?term=123263
123264	SLC51B	solute carrier family 51 beta subunit	123264	https://www.ncbi.nlm.nih.gov/gene/?term=123264
123688	HYKK	hydroxylysine kinase	123688	https://www.ncbi.nlm.nih.gov/gene/?term=123688
1237	CCR8	C-C motif chemokine receptor 8	1237	https://www.ncbi.nlm.nih.gov/gene/?term=1237
124	ADH1A	alcohol dehydrogenase 1A (class I), alpha polypeptide	124	https://www.ncbi.nlm.nih.gov/gene/?term=124
124044	SPATA2L	spermatogenesis associated 2 like	124044	https://www.ncbi.nlm.nih.gov/gene/?term=124044
124045	SPATA33	spermatogenesis associated 33	124045	https://www.ncbi.nlm.nih.gov/gene/?term=124045
124056	NOXO1	NADPH oxidase organizer 1	124056	https://www.ncbi.nlm.nih.gov/gene/?term=124056
124093	CCDC78	coiled-coil domain containing 78	124093	https://www.ncbi.nlm.nih.gov/gene/?term=124093
1241	LTB4R	leukotriene B4 receptor	1241	https://www.ncbi.nlm.nih.gov/gene/?term=1241
124152	IQCK	IQ motif containing K	124152	https://www.ncbi.nlm.nih.gov/gene/?term=124152
124221	PRSS30P	serine protease 30, pseudogene	124221	https://www.ncbi.nlm.nih.gov/gene/?term=124221
124222	PAQR4	progestin and adipoQ receptor family member 4	124222	https://www.ncbi.nlm.nih.gov/gene/?term=124222
124245	ZC3H18	zinc finger CCCH-type containing 18	124245	https://www.ncbi.nlm.nih.gov/gene/?term=124245
124359	CDYL2	chromodomain Y like 2	124359	https://www.ncbi.nlm.nih.gov/gene/?term=124359
124401	ANKS3	ankyrin repeat and sterile alpha motif domain containing 3	124401	https://www.ncbi.nlm.nih.gov/gene/?term=124401
124402	UBALD1	UBA like domain containing 1	124402	https://www.ncbi.nlm.nih.gov/gene/?term=124402
124454	EARS2	glutamyl-tRNA synthetase 2, mitochondrial	124454	https://www.ncbi.nlm.nih.gov/gene/?term=124454
124512	METTL23	methyltransferase like 23	124512	https://www.ncbi.nlm.nih.gov/gene/?term=124512
124540	MSI2	musashi RNA binding protein 2	124540	https://www.ncbi.nlm.nih.gov/gene/?term=124540
124565	SLC38A10	solute carrier family 38 member 10	124565	https://www.ncbi.nlm.nih.gov/gene/?term=124565
124590	USH1G	USH1 protein network component sans	124590	https://www.ncbi.nlm.nih.gov/gene/?term=124590
124602	KIF19	kinesin family member 19	124602	https://www.ncbi.nlm.nih.gov/gene/?term=124602
124801	LSM12	LSM12 homolog	124801	https://www.ncbi.nlm.nih.gov/gene/?term=124801
124808	CCDC43	coiled-coil domain containing 43	124808	https://www.ncbi.nlm.nih.gov/gene/?term=124808
124842	TMEM132E	transmembrane protein 132E	124842	https://www.ncbi.nlm.nih.gov/gene/?term=124842
124912	SPACA3	sperm acrosome associated 3	124912	https://www.ncbi.nlm.nih.gov/gene/?term=124912
124930	ANKRD13B	ankyrin repeat domain 13B	124930	https://www.ncbi.nlm.nih.gov/gene/?term=124930
124976	SPNS2	sphingolipid transporter 2	124976	https://www.ncbi.nlm.nih.gov/gene/?term=124976
124997	WDR81	WD repeat domain 81	124997	https://www.ncbi.nlm.nih.gov/gene/?term=124997
125	ADH1B	alcohol dehydrogenase 1B (class I), beta polypeptide	125	https://www.ncbi.nlm.nih.gov/gene/?term=125
125058	TBC1D16	TBC1 domain family member 16	125058	https://www.ncbi.nlm.nih.gov/gene/?term=125058
125061	AFMID	arylformamidase	125061	https://www.ncbi.nlm.nih.gov/gene/?term=125061
125113	KRT222	keratin 222	125113	https://www.ncbi.nlm.nih.gov/gene/?term=125113
125206	SLC5A10	solute carrier family 5 member 10	125206	https://www.ncbi.nlm.nih.gov/gene/?term=125206
125875	CLDND2	claudin domain containing 2	125875	https://www.ncbi.nlm.nih.gov/gene/?term=125875
125950	RAVER1	ribonucleoprotein, PTB binding 1	125950	https://www.ncbi.nlm.nih.gov/gene/?term=125950
125965	COX6B2	cytochrome c oxidase subunit 6B2	125965	https://www.ncbi.nlm.nih.gov/gene/?term=125965
125981	ACER1	alkaline ceramidase 1	125981	https://www.ncbi.nlm.nih.gov/gene/?term=125981
125997	MBD3L2	methyl-CpG binding domain protein 3 like 2	125997	https://www.ncbi.nlm.nih.gov/gene/?term=125997
126	ADH1C	alcohol dehydrogenase 1C (class I), gamma polypeptide	126	https://www.ncbi.nlm.nih.gov/gene/?term=126
126003	TRAPPC5	trafficking protein particle complex 5	126003	https://www.ncbi.nlm.nih.gov/gene/?term=126003
126074	SWSAP1	SWIM-type zinc finger 7 associated protein 1	126074	https://www.ncbi.nlm.nih.gov/gene/?term=126074
126119	JOSD2	Josephin domain containing 2	126119	https://www.ncbi.nlm.nih.gov/gene/?term=126119
126133	ALDH16A1	aldehyde dehydrogenase 16 family member A1	126133	https://www.ncbi.nlm.nih.gov/gene/?term=126133
126147	NTN5	netrin 5	126147	https://www.ncbi.nlm.nih.gov/gene/?term=126147
126204	NLRP13	NLR family pyrin domain containing 13	126204	https://www.ncbi.nlm.nih.gov/gene/?term=126204
126205	NLRP8	NLR family pyrin domain containing 8	126205	https://www.ncbi.nlm.nih.gov/gene/?term=126205
126208	ZNF787	zinc finger protein 787	126208	https://www.ncbi.nlm.nih.gov/gene/?term=126208
126231	ZNF573	zinc finger protein 573	126231	https://www.ncbi.nlm.nih.gov/gene/?term=126231
126299	ZNF428	zinc finger protein 428	126299	https://www.ncbi.nlm.nih.gov/gene/?term=126299
126306	JSRP1	junctional sarcoplasmic reticulum protein 1	126306	https://www.ncbi.nlm.nih.gov/gene/?term=126306
126321	MFSD12	major facilitator superfamily domain containing 12	126321	https://www.ncbi.nlm.nih.gov/gene/?term=126321
126328	NDUFA11	NADH:ubiquinone oxidoreductase subunit A11	126328	https://www.ncbi.nlm.nih.gov/gene/?term=126328
126364	LRRC25	leucine rich repeat containing 25	126364	https://www.ncbi.nlm.nih.gov/gene/?term=126364
126374	WTIP	WT1 interacting protein	126374	https://www.ncbi.nlm.nih.gov/gene/?term=126374
126375	ZNF792	zinc finger protein 792	126375	https://www.ncbi.nlm.nih.gov/gene/?term=126375
126382	NR2C2AP	nuclear receptor 2C2 associated protein	126382	https://www.ncbi.nlm.nih.gov/gene/?term=126382
1264	CNN1	calponin 1	1264	https://www.ncbi.nlm.nih.gov/gene/?term=1264
1265	CNN2	calponin 2	1265	https://www.ncbi.nlm.nih.gov/gene/?term=1265
126526	C19orf47	chromosome 19 open reading frame 47	126526	https://www.ncbi.nlm.nih.gov/gene/?term=126526
126567	C2CD4C	C2 calcium dependent domain containing 4C	126567	https://www.ncbi.nlm.nih.gov/gene/?term=126567
126668	TDRD10	tudor domain containing 10	126668	https://www.ncbi.nlm.nih.gov/gene/?term=126668
126669	SHE	Src homology 2 domain containing E	126669	https://www.ncbi.nlm.nih.gov/gene/?term=126669
126695	KDF1	keratinocyte differentiation factor 1	126695	https://www.ncbi.nlm.nih.gov/gene/?term=126695
1267	CNP	2',3'-cyclic nucleotide 3' phosphodiesterase	1267	https://www.ncbi.nlm.nih.gov/gene/?term=1267
126789	PUSL1	pseudouridine synthase like 1	126789	https://www.ncbi.nlm.nih.gov/gene/?term=126789
126792	B3GALT6	beta-1,3-galactosyltransferase 6	126792	https://www.ncbi.nlm.nih.gov/gene/?term=126792
1268	CNR1	cannabinoid receptor 1	1268	https://www.ncbi.nlm.nih.gov/gene/?term=1268
126917	IFFO2	intermediate filament family orphan 2	126917	https://www.ncbi.nlm.nih.gov/gene/?term=126917
127002	ATXN7L2	ataxin 7 like 2	127002	https://www.ncbi.nlm.nih.gov/gene/?term=127002
1271	CNTFR	ciliary neurotrophic factor receptor	1271	https://www.ncbi.nlm.nih.gov/gene/?term=1271
127124	ATP6V1G3	ATPase H+ transporting V1 subunit G3	127124	https://www.ncbi.nlm.nih.gov/gene/?term=127124
1272	CNTN1	contactin 1	1272	https://www.ncbi.nlm.nih.gov/gene/?term=1272
127281	PRXL2B	peroxiredoxin like 2B	127281	https://www.ncbi.nlm.nih.gov/gene/?term=127281
127435	PODN	podocan	127435	https://www.ncbi.nlm.nih.gov/gene/?term=127435
127540	HMGB4	high mobility group box 4	127540	https://www.ncbi.nlm.nih.gov/gene/?term=127540
127602	DNAH14	dynein axonemal heavy chain 14	127602	https://www.ncbi.nlm.nih.gov/gene/?term=127602
127670	TEDDM1	transmembrane epididymal protein 1	127670	https://www.ncbi.nlm.nih.gov/gene/?term=127670
127687	C1orf122	chromosome 1 open reading frame 122	127687	https://www.ncbi.nlm.nih.gov/gene/?term=127687
1277	COL1A1	collagen type I alpha 1 chain	1277	https://www.ncbi.nlm.nih.gov/gene/?term=1277
127703	C1orf216	chromosome 1 open reading frame 216	127703	https://www.ncbi.nlm.nih.gov/gene/?term=127703
127707	KLHDC7A	kelch domain containing 7A	127707	https://www.ncbi.nlm.nih.gov/gene/?term=127707
127829	ARL8A	ADP ribosylation factor like GTPase 8A	127829	https://www.ncbi.nlm.nih.gov/gene/?term=127829
127845	GOLT1A	golgi transport 1A	127845	https://www.ncbi.nlm.nih.gov/gene/?term=127845
127943	FCRLB	Fc receptor like B	127943	https://www.ncbi.nlm.nih.gov/gene/?term=127943
